Well Name,Date,Oil (BBLS),Gas (MCF),Water (BBLS),TP,CP,Comments,Sales Pressure,Flow Rate Sales,Flow Rate Flare
Thalmann #1,4/1/2019,3,45,0,30,20,,,,
Vermillion #1,4/1/2019,0,0,0,0,0,Meter not working,,,
Wayne #1,4/1/2019,0,0,0,0,0,,,,
Wendel Unit #1,4/1/2019,8,0,362,0,0,,,,
White Marlin #1,4/1/2019,0,0,0,0,0,,,,
Wittig Sisters #1,4/1/2019,0,0,0,0,0,,,,
Cl Moore 6,3/31/2019,0,0,0,0,0,,,,
Cl Moore 8,3/31/2019,1,84,0,0,0,,,,
Dyer Unit #10,3/31/2019,0,30,10,0,0,,,,
Flying G #1,3/31/2019,0,0,0,0,0,,,,
Fridel #1,3/31/2019,7,49,35,0,0,,,,
Heitz #1,3/31/2019,0,0,0,0,0,,,,
Huber #1,3/31/2019,0,0,0,0,0,,,,
Joe #1,3/31/2019,3,0,0,0,0,,,,
Kirby #1,3/31/2019,12,0,8,0,0,Compressor back online down on low suction,,,
Kresta #1,3/31/2019,0,0,0,0,0,,,,
Lloyd #1,3/31/2019,5,86,45,0,0,,,,
Mclean #1,3/31/2019,14,0,0,0,0,,,,
Montemayor #1,3/31/2019,0,0,0,0,0,,,,
Moreland #1,3/31/2019,0,0,0,0,30,,,,
Palm #1,3/31/2019,746,1776,0,0,0,Double production iWell readings were off yesterday,,,
Pecan Grove #1,3/31/2019,8,33,66,130,130,,,,
Pierce Ranch #4,3/31/2019,0,0,0,0,0,Sitp 2300,,,
Preston #1,3/31/2019,50,402,5,0,0,,,,
Rhodes #1,3/31/2019,12,0,5,0,0,,,,
Terrell #1,3/31/2019,0,57,37,0,0,Enterprise Sales- 57 MCF,,,
Thalmann #1,3/31/2019,0,10,0,30,20,,,,
Vermillion #1,3/31/2019,0,0,0,0,0,Meter not working,,,
Wayne #1,3/31/2019,0,0,0,0,0,,,,
Wendel Unit #1,3/31/2019,7,0,362,0,0,,,,
White Marlin #1,3/31/2019,0,0,0,0,0,,,,
Wittig Sisters #1,3/31/2019,0,0,0,0,0,,,,
Cl Moore 6,3/30/2019,0,0,0,0,0,,,,
Cl Moore 8,3/30/2019,7,210,0,0,0,,,,
Dyer Unit #10,3/30/2019,0,30,20,0,0,,,,
Flying G #1,3/30/2019,0,0,0,0,0,,,,
Fridel #1,3/30/2019,2,33,35,0,0,,,,
Heitz #1,3/30/2019,0,0,0,0,0,,,,
Huber #1,3/30/2019,0,0,0,0,0,,,,
Joe #1,3/30/2019,13,0,15,0,0,,,,
Kirby #1,3/30/2019,12,169,10,0,0,Compressor was down bol at 8:40am.,,,
Kresta #1,3/30/2019,0,0,0,0,0,,,,
Lloyd #1,3/30/2019,5,3,60,0,0,,,,
Mclean #1,3/30/2019,11,0,0,0,0,,,,
Montemayor #1,3/30/2019,0,0,0,0,0,,,,
Moreland #1,3/30/2019,0,0,0,0,30,,,,
Palm #1,3/30/2019,138,1730,0,0,0,,,,
Pecan Grove #1,3/30/2019,12,0,14,100,100,,,,
Pierce Ranch #4,3/30/2019,0,0,0,0,0,Si dcp.sitp 2150,,,
Preston #1,3/30/2019,0,342,20,0,0,Well was hot oiled 2 days ago still haven't got all fluid back,,,
Rhodes #1,3/30/2019,12,0,15,0,0,,,,
Terrell #1,3/30/2019,0,79,17,0,0,Enterprise Sales- 79 MCF,,,
Thalmann #1,3/30/2019,2,54,0,30,20,,,,
Vermillion #1,3/30/2019,0,0,0,0,0,Meter is asleep,,,
Wayne #1,3/30/2019,0,0,0,0,0,,,,
Wendel Unit #1,3/30/2019,8,0,361,0,0,,,,
White Marlin #1,3/30/2019,0,0,0,0,0,,,,
Wittig Sisters #1,3/30/2019,0,0,0,0,0,,,,
Cl Moore 6,3/29/2019,0,0,40,0,0,,,,
Cl Moore 8,3/29/2019,8,275,0,0,0,,,,
Dyer Unit #10,3/29/2019,0,25,10,0,0,,,,
Flying G #1,3/29/2019,0,0,0,0,0,,,,
Fridel #1,3/29/2019,5,13,37,0,0,,,,
Heitz #1,3/29/2019,0,0,0,0,0,,,,
Huber #1,3/29/2019,0,0,0,0,0,,,,
Joe #1,3/29/2019,7,0,18,0,0,,,,
Kirby #1,3/29/2019,12,262,20,0,0,Compressor was down on low suction bol at 10:30am,,,
Kresta #1,3/29/2019,0,0,0,0,0,,,,
Lloyd #1,3/29/2019,5,2,66,0,0,,,,
Mclean #1,3/29/2019,16,0,0,0,0,,,,
Montemayor #1,3/29/2019,0,0,0,0,0,,,,
Moreland #1,3/29/2019,0,0,0,0,30,,,,
Palm #1,3/29/2019,533,1736,0,0,0,,,,
Pecan Grove #1,3/29/2019,10,1,100,0,0,,,,
Pierce Ranch #4,3/29/2019,0,0,0,0,0,,,,
Preston #1,3/29/2019,0,99,12,0,0,70 bbls of oil was taken from production tank to hot oil well. Compressor was down after hot oiling well we had no csg gas to run unit,,,
Rhodes #1,3/29/2019,8,0,5,0,0,Well was won BOL 9:30,,,
Terrell #1,3/29/2019,0,80,20,0,0,Enterprise Sales- 80 MCF,,,
Thalmann #1,3/29/2019,3,51,2,30,20,,,,
Vermillion #1,3/29/2019,11,0,15,0,0,Compressor was down on low suction bol at 10:00am,,,
Wayne #1,3/29/2019,0,0,0,0,0,Loaded up high line press,,,
Wendel Unit #1,3/29/2019,8,0,363,0,0,,,,
White Marlin #1,3/29/2019,0,0,0,0,0,,,,
Wittig Sisters #1,3/29/2019,0,0,0,0,0,,,,
Cl Moore 6,3/28/2019,0,0,0,0,0,,,,
Cl Moore 8,3/28/2019,12,305,0,0,0,,,,
Dyer Unit #10,3/28/2019,0,25,10,0,0,,,,
Flying G #1,3/28/2019,0,0,0,0,0,,,,
Fridel #1,3/28/2019,5,18,43,0,0,,,,
Heitz #1,3/28/2019,0,0,0,0,0,,,,
Huber #1,3/28/2019,0,0,0,0,0,,,,
Joe #1,3/28/2019,12,0,33,0,0,,,,
Kirby #1,3/28/2019,20,275,13,0,0,,,,
Kresta #1,3/28/2019,0,0,0,0,0,,,,
Lloyd #1,3/28/2019,27,8,33,0,0,,,,
Mclean #1,3/28/2019,16,0,0,0,0,,,,
Montemayor #1,3/28/2019,5,0,0,0,0,,,,
Moreland #1,3/28/2019,0,0,20,0,30,,,,
Palm #1,3/28/2019,570,1729,0,0,0,,,,
Pecan Grove #1,3/28/2019,17,111,72,40,40,,,,
Pierce Ranch #4,3/28/2019,0,20,5,0,0,Comp down high press dcp pig line high press shut in till repair,,,
Preston #1,3/28/2019,15,384,30,0,0,,,,
Rhodes #1,3/28/2019,8,0,7,0,0,,,,
Terrell #1,3/28/2019,0,82,13,0,0,Enterprise Sales- 82 MCF,,,
Thalmann #1,3/28/2019,0,11,0,35,30,,,,
Vermillion #1,3/28/2019,0,0,0,0,0,Meter is asleep,,,
Wayne #1,3/28/2019,0,62,0,0,0,Well loaded up high line press,,,
Wendel Unit #1,3/28/2019,7,0,363,0,0,,,,
White Marlin #1,3/28/2019,0,0,0,0,0,,,,
Wittig Sisters #1,3/28/2019,0,0,0,0,0,,,,
Cl Moore 6,3/27/2019,0,0,0,0,0,,,,
Cl Moore 8,3/27/2019,17,320,0,0,0,,,,
Dyer Unit #10,3/27/2019,0,20,7,0,0,,,,
Flying G #1,3/27/2019,0,0,0,0,0,,,,
Fridel #1,3/27/2019,14,106,25,0,0,,,,
Heitz #1,3/27/2019,0,0,0,0,0,,,,
Huber #1,3/27/2019,0,0,0,0,0,,,,
Joe #1,3/27/2019,2,0,7,0,0,,,,
Kirby #1,3/27/2019,17,315,13,0,0,,,,
Kresta #1,3/27/2019,0,0,0,0,0,,,,
Lloyd #1,3/27/2019,2,86,40,0,0,,,,
Mclean #1,3/27/2019,16,0,0,0,0,,,,
Montemayor #1,3/27/2019,7,0,0,0,0,,,,
Moreland #1,3/27/2019,0,0,0,0,30,,,,
Palm #1,3/27/2019,681,1779,0,0,0,,,,
Pecan Grove #1,3/27/2019,5,133,10,180,180,,,,
Pierce Ranch #4,3/27/2019,0,30,8,0,0,,,,
Preston #1,3/27/2019,18,379,41,0,0,,,,
Rhodes #1,3/27/2019,10,0,5,0,0,Flare 7,,,
Terrell #1,3/27/2019,0,86,12,0,0,Enterprise Sales- 86 MCF,,,
Thalmann #1,3/27/2019,0,21,0,35,25,,,,
Vermillion #1,3/27/2019,0,0,0,0,0,Compressor was down on low suction bol at 10:00am. Meter is asleep,,,
Wayne #1,3/27/2019,0,291,88,0,0,,,,
Wendel Unit #1,3/27/2019,8,0,362,0,0,,,,
White Marlin #1,3/27/2019,0,0,0,0,0,,,,
Wittig Sisters #1,3/27/2019,0,0,0,0,0,,,,
Cl Moore 6,3/26/2019,0,0,0,0,0,,,,
Cl Moore 8,3/26/2019,8,326,0,0,0,,,,
Dyer Unit #10,3/26/2019,0,30,30,0,0,,,,
Flying G #1,3/26/2019,0,0,0,0,0,,,,
Fridel #1,3/26/2019,5,18,23,0,0,CT,,,
Heitz #1,3/26/2019,0,0,0,0,0,,,,
Huber #1,3/26/2019,0,0,0,0,0,,,,
Joe #1,3/26/2019,0,0,2,0,0,,,,
Kirby #1,3/26/2019,8,46,0,0,0,Compressor was down bol at 8:00am,,,
Kresta #1,3/26/2019,0,0,0,0,0,,,,
Lloyd #1,3/26/2019,5,3,68,0,0,CT,,,
Mclean #1,3/26/2019,16,0,0,0,0,,,,
Montemayor #1,3/26/2019,0,0,0,0,0,,,,
Moreland #1,3/26/2019,0,0,0,0,30,,,,
Palm #1,3/26/2019,1103,1594,0,0,0,,,,
Pecan Grove #1,3/26/2019,0,3,90,140,140,,,,
Pierce Ranch #4,3/26/2019,0,33,8,0,0,,,,
Preston #1,3/26/2019,13,360,30,0,0,,,,
Rhodes #1,3/26/2019,10,0,5,0,0,Flare 7,,,
Terrell #1,3/26/2019,0,85,12,0,0,Enterprise Sales- 85 MCF,,,
Thalmann #1,3/26/2019,0,26,0,35,25,,,,
Vermillion #1,3/26/2019,10,63,33,0,0,,,,
Wayne #1,3/26/2019,0,268,88,0,0,,,,
Wendel Unit #1,3/26/2019,8,0,364,0,0,,,,
White Marlin #1,3/26/2019,0,0,0,0,0,,,,
Wittig Sisters #1,3/26/2019,0,0,0,0,0,,,,
Cl Moore 6,3/25/2019,0,0,0,0,0,,,,
Cl Moore 8,3/25/2019,12,332,0,0,0,,,,
Dyer Unit #10,3/25/2019,0,30,22,0,0,,,,
Flying G #1,3/25/2019,0,0,0,0,0,,,,
Fridel #1,3/25/2019,7,19,38,0,0,,,,
Heitz #1,3/25/2019,0,0,0,0,0,,,,
Huber #1,3/25/2019,0,0,0,0,0,,,,
Joe #1,3/25/2019,8,0,18,0,0,,,,
Kirby #1,3/25/2019,7,301,12,0,0,,,,
Kresta #1,3/25/2019,0,0,0,0,0,,,,
Lloyd #1,3/25/2019,18,2,45,0,0,,,,
Mclean #1,3/25/2019,14,0,0,0,0,,,,
Montemayor #1,3/25/2019,0,0,0,0,0,,,,
Moreland #1,3/25/2019,0,0,0,0,30,,,,
Palm #1,3/25/2019,405,1861,0,0,0,,,,
Pecan Grove #1,3/25/2019,0,112,21,70,60,,,,
Pierce Ranch #4,3/25/2019,0,33,8,0,0,,,,
Preston #1,3/25/2019,20,415,28,0,0,,,,
Rhodes #1,3/25/2019,10,0,8,0,0,Flare 8,,,
Terrell #1,3/25/2019,0,87,10,0,0,Enterprise Sales- 87 MCF,,,
Thalmann #1,3/25/2019,0,64,0,20,10,,,,
Vermillion #1,3/25/2019,10,75,17,0,0,,,,
Wayne #1,3/25/2019,0,256,70,0,0,,,,
Wendel Unit #1,3/25/2019,8,0,361,0,0,,,,
White Marlin #1,3/25/2019,0,0,0,0,0,,,,
Wittig Sisters #1,3/25/2019,0,0,0,0,0,,,,
Cl Moore 6,3/24/2019,0,0,0,0,0,,,,
Cl Moore 8,3/24/2019,10,343,0,0,0,,,,
Dyer Unit #10,3/24/2019,0,20,2,0,0,,,,
Flying G #1,3/24/2019,0,0,0,0,0,,,,
Fridel #1,3/24/2019,7,16,40,0,0,,,,
Heitz #1,3/24/2019,0,0,0,0,0,,,,
Huber #1,3/24/2019,0,0,0,0,0,,,,
Joe #1,3/24/2019,0,0,0,0,0,,,,
Kirby #1,3/24/2019,12,84,2,0,0,Compressor back online down on low suction,,,
Kresta #1,3/24/2019,0,0,0,0,0,,,,
Lloyd #1,3/24/2019,5,35,45,0,0,,,,
Mclean #1,3/24/2019,16,0,0,0,0,,,,
Montemayor #1,3/24/2019,17,0,0,0,0,,,,
Moreland #1,3/24/2019,0,0,0,0,30,,,,
Palm #1,3/24/2019,200,917,0,0,0,,,,
Pecan Grove #1,3/24/2019,0,7,113,100,250,,,,
Pierce Ranch #4,3/24/2019,0,39,7,0,0,,,,
Preston #1,3/24/2019,13,396,30,0,0,,,,
Rhodes #1,3/24/2019,6,0,0,0,0,,,,
Terrell #1,3/24/2019,0,89,7,0,0,Enterprise Sales-   89 MCF,,,
Thalmann #1,3/24/2019,2,63,0,30,10,,,,
Vermillion #1,3/24/2019,13,113,28,0,0,,,,
Wayne #1,3/24/2019,0,223,70,0,0,,,,
Wendel Unit #1,3/24/2019,7,0,363,0,0,,,,
White Marlin #1,3/24/2019,0,0,0,0,0,,,,
Wittig Sisters #1,3/24/2019,0,0,0,0,0,,,,
Cl Moore 6,3/23/2019,0,0,0,0,0,Rig on well,,,
Cl Moore 8,3/23/2019,17,349,0,0,0,,,,
Dyer Unit #10,3/23/2019,0,30,12,0,0,,,,
Flying G #1,3/23/2019,0,0,0,0,0,,,,
Fridel #1,3/23/2019,16,8,28,0,0,,,,
Heitz #1,3/23/2019,0,0,0,0,0,,,,
Huber #1,3/23/2019,0,0,0,0,0,,,,
Joe #1,3/23/2019,2,0,0,0,0,,,,
Kirby #1,3/23/2019,15,260,3,0,0,,,,
Kresta #1,3/23/2019,0,0,0,0,0,,,,
Lloyd #1,3/23/2019,7,70,52,0,0,,,,
Mclean #1,3/23/2019,16,0,0,0,0,,,,
Montemayor #1,3/23/2019,0,0,0,0,0,,,,
Moreland #1,3/23/2019,0,0,0,0,30,,,,
Palm #1,3/23/2019,533,1621,0,0,0,Well shut in high oil tank levels BOL 9am,,,
Pecan Grove #1,3/23/2019,8,128,78,180,180,,,,
Pierce Ranch #4,3/23/2019,0,30,8,0,0,,,,
Preston #1,3/23/2019,20,303,30,0,0,,,,
Rhodes #1,3/23/2019,10,0,7,0,0,,,,
Terrell #1,3/23/2019,0,90,10,0,0,Enterprise Sales- 90 MCF,,,
Thalmann #1,3/23/2019,2,57,0,30,10,,,,
Vermillion #1,3/23/2019,3,107,13,0,0,,,,
Wayne #1,3/23/2019,0,199,61,0,0,,,,
Wendel Unit #1,3/23/2019,7,0,362,0,0,,,,
White Marlin #1,3/23/2019,0,0,0,0,0,,,,
Wittig Sisters #1,3/23/2019,0,3,32,0,0,,,,
Cl Moore 6,3/22/2019,0,0,0,0,0,,,,
Cl Moore 8,3/22/2019,13,352,0,0,0,,,,
Dyer Unit #10,3/22/2019,0,20,0,0,0,,,,
Flying G #1,3/22/2019,0,0,0,0,0,,,,
Fridel #1,3/22/2019,5,129,18,0,0,,,,
Heitz #1,3/22/2019,0,0,0,0,0,,,,
Huber #1,3/22/2019,0,0,0,0,0,,,,
Joe #1,3/22/2019,0,0,5,0,0,Back online down on vibration switch,,,
Kirby #1,3/22/2019,20,228,0,0,0,,,,
Kresta #1,3/22/2019,0,0,0,0,0,,,,
Lloyd #1,3/22/2019,5,3,60,0,0,,,,
Mclean #1,3/22/2019,16,0,0,0,0,,,,
Montemayor #1,3/22/2019,2,0,0,0,0,,,,
Moreland #1,3/22/2019,0,0,0,0,30,,,,
Palm #1,3/22/2019,170,500,0,0,0,Well shut in high psi sep well BOL 9:00am,,,
Pecan Grove #1,3/22/2019,32,183,200,180,180,,,,
Pierce Ranch #4,3/22/2019,0,23,5,0,0,,,,
Preston #1,3/22/2019,23,331,30,0,0,,,,
Rhodes #1,3/22/2019,12,0,5,0,0,,,,
Terrell #1,3/22/2019,0,92,35,0,0,Enterprise Sales- 92 MCF,,,
Thalmann #1,3/22/2019,5,41,0,30,10,,,,
Vermillion #1,3/22/2019,13,126,22,0,0,,,,
Wayne #1,3/22/2019,0,119,95,0,0,,,,
Wendel Unit #1,3/22/2019,8,0,364,0,0,,,,
White Marlin #1,3/22/2019,0,0,0,0,0,Turn unit off,,,
Wittig Sisters #1,3/22/2019,0,0,0,0,0,,,,
Cl Moore 6,3/21/2019,0,0,0,0,0,,,,
Cl Moore 8,3/21/2019,18,356,0,0,0,,,,
Dyer Unit #10,3/21/2019,0,30,20,0,0,,,,
Flying G #1,3/21/2019,0,0,0,0,0,,,,
Fridel #1,3/21/2019,7,17,35,0,0,,,,
Heitz #1,3/21/2019,0,0,0,0,0,,,,
Huber #1,3/21/2019,0,0,0,0,0,,,,
Joe #1,3/21/2019,5,0,18,0,0,,,,
Kirby #1,3/21/2019,7,220,0,0,0,Compressor was down on low engine oil psi bol at 9:30am,,,
Kresta #1,3/21/2019,0,0,0,0,0,,,,
Lloyd #1,3/21/2019,27,2,45,0,0,,,,
Mclean #1,3/21/2019,16,0,0,0,0,,,,
Montemayor #1,3/21/2019,3,0,0,0,0,,,,
Moreland #1,3/21/2019,0,0,0,0,30,,,,
Palm #1,3/21/2019,271,86,0,0,0,Well shut in on high water tank level. All oil production went into water tank. MKS services transferred 250bbls of oil to oil tank#1 an 2. Well BOL 9:00am,,,
Pecan Grove #1,3/21/2019,10,182,150,100,120,,,,
Pierce Ranch #4,3/21/2019,0,39,7,0,0,,,,
Preston #1,3/21/2019,15,446,35,0,0,,,,
Rhodes #1,3/21/2019,10,0,7,0,0,,,,
Terrell #1,3/21/2019,0,92,20,0,0,Enterprise Sales- 92 MCF,,,
Thalmann #1,3/21/2019,2,61,2,40,10,,,,
Vermillion #1,3/21/2019,10,83,43,0,0,,,,
Wayne #1,3/21/2019,0,45,21,0,0,Well loaded up,,,
Wendel Unit #1,3/21/2019,8,0,360,0,0,,,,
White Marlin #1,3/21/2019,0,0,0,0,0,No fuel gas to run unit,,,
Wittig Sisters #1,3/21/2019,0,0,0,0,0,,,,
Cl Moore 6,3/20/2019,0,0,0,0,0,,,,
Cl Moore 8,3/20/2019,13,363,0,0,0,,,,
Dyer Unit #10,3/20/2019,0,30,18,0,0,,,,
Flying G #1,3/20/2019,0,0,0,0,0,,,,
Fridel #1,3/20/2019,7,46,25,0,0,,,,
Heitz #1,3/20/2019,0,0,0,0,0,,,,
Huber #1,3/20/2019,0,0,0,0,0,,,,
Joe #1,3/20/2019,0,0,0,0,0,Blew csg down,,,
Kirby #1,3/20/2019,22,256,5,0,0,,,,
Kresta #1,3/20/2019,0,0,0,0,0,,,,
Lloyd #1,3/20/2019,2,106,40,0,0,,,,
Mclean #1,3/20/2019,16,0,0,0,0,,,,
Montemayor #1,3/20/2019,0,0,0,0,0,,,,
Moreland #1,3/20/2019,0,0,0,0,30,,,,
Palm #1,3/20/2019,20,1410,0,0,0,,,,
Pecan Grove #1,3/20/2019,25,184,42,100,100,,,,
Pierce Ranch #4,3/20/2019,0,24,5,0,0,,,,
Preston #1,3/20/2019,17,382,28,0,0,,,,
Rhodes #1,3/20/2019,10,0,7,0,0,,,,
Terrell #1,3/20/2019,0,90,13,0,0,Enterprise Sales- 90 MCF,,,
Thalmann #1,3/20/2019,2,53,2,40,10,,,,
Vermillion #1,3/20/2019,10,109,8,0,0,Compressor was down on low suction bol at 10:30am,,,
Wayne #1,3/20/2019,0,113,44,0,0,Well loaded up,,,
Wendel Unit #1,3/20/2019,8,0,363,0,0,,,,
White Marlin #1,3/20/2019,0,0,0,0,0,,,,
Wittig Sisters #1,3/20/2019,0,0,0,0,0,,,,
Cl Moore 6,3/19/2019,0,0,0,0,0,,,,
Cl Moore 8,3/19/2019,15,370,0,0,0,,,,
Dyer Unit #10,3/19/2019,0,30,13,0,0,,,,
Flying G #1,3/19/2019,0,0,0,0,0,,,,
Fridel #1,3/19/2019,11,32,39,0,0,,,,
Heitz #1,3/19/2019,0,0,0,0,0,,,,
Huber #1,3/19/2019,0,0,0,0,0,,,,
Joe #1,3/19/2019,0,0,0,0,0,,,,
Kirby #1,3/19/2019,17,281,13,0,0,,,,
Kresta #1,3/19/2019,0,0,0,0,0,,,,
Lloyd #1,3/19/2019,2,4,62,0,0,,,,
Mclean #1,3/19/2019,16,0,3,0,0,,,,
Montemayor #1,3/19/2019,22,0,0,0,0,"unit turned back on ,on 3-18-19 @ 9AM",,,
Moreland #1,3/19/2019,0,0,0,0,30,,,,
Palm #1,3/19/2019,451,1422,0,0,0,,,,
Pecan Grove #1,3/19/2019,25,185,250,90,60,,,,
Pierce Ranch #4,3/19/2019,0,31,3,0,0,,,,
Preston #1,3/19/2019,20,383,23,0,0,,,,
Rhodes #1,3/19/2019,7,5,11,0,0,,,,
Terrell #1,3/19/2019,0,95,17,0,0,Enterprise Sales- 95 MCF,,,
Thalmann #1,3/19/2019,2,53,2,40,10,,,,
Vermillion #1,3/19/2019,13,122,40,0,0,,,,
Wayne #1,3/19/2019,0,294,70,0,0,,,,
Wendel Unit #1,3/19/2019,7,0,362,0,0,,,,
White Marlin #1,3/19/2019,0,0,28,0,0,,,,
Wittig Sisters #1,3/19/2019,0,0,0,0,0,,,,
Cl Moore 6,3/18/2019,0,0,0,0,0,,,,
Cl Moore 8,3/18/2019,17,378,0,0,0,,,,
Dyer Unit #10,3/18/2019,0,25,20,0,0,,,,
Flying G #1,3/18/2019,0,0,0,0,0,,,,
Fridel #1,3/18/2019,5,63,33,0,0,,,,
Heitz #1,3/18/2019,0,0,0,0,0,,,,
Huber #1,3/18/2019,0,0,0,0,0,,,,
Joe #1,3/18/2019,0,0,0,0,0,,,,
Kirby #1,3/18/2019,17,276,0,0,0,,,,
Kresta #1,3/18/2019,0,0,0,0,0,,,,
Lloyd #1,3/18/2019,11,3,60,0,0,,,,
Mclean #1,3/18/2019,16,0,7,0,0,Back online   fuel pod was full,,,
Montemayor #1,3/18/2019,0,0,0,0,0,sibu,,,
Moreland #1,3/18/2019,0,0,0,0,30,,,,
Palm #1,3/18/2019,594,1411,0,0,0,,,,
Pecan Grove #1,3/18/2019,28,184,253,90,60,,,,
Pierce Ranch #4,3/18/2019,0,18,3,0,0,,,,
Preston #1,3/18/2019,23,382,47,0,0,,,,
Rhodes #1,3/18/2019,13,0,7,0,0,Flare 8,,,
Terrell #1,3/18/2019,0,93,15,0,0,Enterprise Sales- 93 MCF,,,
Thalmann #1,3/18/2019,2,57,2,35,10,,,,
Vermillion #1,3/18/2019,10,7,12,0,0,,,,
Wayne #1,3/18/2019,0,285,70,0,0,,,,
Wendel Unit #1,3/18/2019,9,0,361,0,0,,,,
White Marlin #1,3/18/2019,0,0,0,0,0,Unit was down fuel pot full of fluid also needed coolant,,,
Wittig Sisters #1,3/18/2019,0,0,0,0,0,,,,
Cl Moore 6,3/17/2019,0,0,0,0,0,,,,
Cl Moore 8,3/17/2019,17,390,0,0,0,,,,
Dyer Unit #10,3/17/2019,0,30,36,0,0,,,,
Etta #1,3/17/2019,0,0,0,0,0,There is zero inventory on the Etta per email from Randy on 3-18-19.  Will zero out inventory of 154 bbls being carried on PR reports in GRT system.  Well was plugged on 3-17-19.  BJM,,,
Flying G #1,3/17/2019,0,0,0,0,0,,,,
Fridel #1,3/17/2019,9,19,33,0,0,,,,
Heitz #1,3/17/2019,0,0,0,0,0,,,,
Huber #1,3/17/2019,0,0,0,0,0,,,,
Joe #1,3/17/2019,0,0,0,0,0,,,,
Kirby #1,3/17/2019,30,201,10,0,0,,,,
Kresta #1,3/17/2019,0,0,0,0,0,,,,
Lloyd #1,3/17/2019,16,26,40,0,0,,,,
Mclean #1,3/17/2019,16,0,0,0,0,,,,
Montemayor #1,3/17/2019,0,0,0,0,0,pump unit off 3rd day,,,
Moreland #1,3/17/2019,0,0,0,0,30,,,,
Palm #1,3/17/2019,210,1420,0,0,0,,,,
Pecan Grove #1,3/17/2019,30,184,225,120,120,,,,
Pierce Ranch #4,3/17/2019,0,28,7,0,0,,,,
Preston #1,3/17/2019,17,393,45,0,0,,,,
Rhodes #1,3/17/2019,3,0,5,0,0,,,,
Terrell #1,3/17/2019,0,90,7,0,0,Enterprise Sales- 90 MCF,,,
Thalmann #1,3/17/2019,2,63,0,30,10,,,,
Vermillion #1,3/17/2019,3,51,5,0,0,Compressor was down on low suction bol at 12:15pm.,,,
Wayne #1,3/17/2019,0,252,70,0,0,,,,
Wendel Unit #1,3/17/2019,8,0,363,0,0,,,,
White Marlin #1,3/17/2019,0,0,0,0,0,Bol at 12:00pm.,,,
Wittig Sisters #1,3/17/2019,0,0,0,0,0,,,,
Cl Moore 6,3/16/2019,0,0,0,0,0,,,,
Cl Moore 8,3/16/2019,17,0,0,0,0,,,,
Dyer Unit #10,3/16/2019,0,30,17,0,0,,,,
Flying G #1,3/16/2019,0,0,0,0,0,,,,
Fridel #1,3/16/2019,5,50,38,0,0,,,,
Heitz #1,3/16/2019,0,0,0,0,0,unit off,,,
Huber #1,3/16/2019,0,0,0,0,0,,,,
Joe #1,3/16/2019,7,0,8,0,0,,,,
Kirby #1,3/16/2019,7,149,2,0,0,Compressor was down scrubber level bol at 9:30am.,,,
Kresta #1,3/16/2019,0,0,0,0,0,,,,
Lloyd #1,3/16/2019,2,67,47,0,0,,,,
Mclean #1,3/16/2019,16,0,0,0,0,,,,
Montemayor #1,3/16/2019,0,0,0,0,0,unit off 2nd day,,,
Moreland #1,3/16/2019,0,0,0,0,30,,,,
Palm #1,3/16/2019,618,1423,0,0,0,,,,
Pecan Grove #1,3/16/2019,23,185,172,90,90,,,,
Pierce Ranch #4,3/16/2019,0,36,7,0,0,,,,
Preston #1,3/16/2019,15,372,40,0,0,,,,
Rhodes #1,3/16/2019,5,0,13,0,0,,,,
Terrell #1,3/16/2019,0,20,0,0,0,Enterprise Sales- 20 MCF,,,
Thalmann #1,3/16/2019,2,61,0,20,10,,,,
Vermillion #1,3/16/2019,33,152,40,0,0,,,,
Wayne #1,3/16/2019,0,288,67,0,0,,,,
Wendel Unit #1,3/16/2019,8,0,362,0,0,,,,
White Marlin #1,3/16/2019,0,0,0,0,0,,,,
Wittig Sisters #1,3/16/2019,0,0,0,0,0,,,,
Cl Moore 6,3/15/2019,0,71,10,0,0,Rig on well,,,
Cl Moore 8,3/15/2019,13,406,0,0,0,,,,
Dyer Unit #10,3/15/2019,0,30,20,0,0,,,,
Flying G #1,3/15/2019,0,0,0,0,0,,,,
Fridel #1,3/15/2019,7,23,33,0,0,,,,
Heitz #1,3/15/2019,0,0,0,0,0,,,,
Huber #1,3/15/2019,0,0,0,0,0,,,,
Joe #1,3/15/2019,7,0,0,0,0,,,,
Kirby #1,3/15/2019,18,284,2,0,0,,,,
Kresta #1,3/15/2019,0,0,0,0,0,,,,
Lloyd #1,3/15/2019,2,3,68,0,0,,,,
Mclean #1,3/15/2019,16,0,0,0,0,,,,
Montemayor #1,3/15/2019,2,0,0,0,0,pump unit was shut 3-14-19 for the week end,,,
Moreland #1,3/15/2019,0,0,0,0,30,,,,
Palm #1,3/15/2019,206,1448,0,0,0,,,,
Pecan Grove #1,3/15/2019,28,184,5,140,140,,,,
Pierce Ranch #4,3/15/2019,0,17,3,0,0,Comp down low suc back on,,,
Preston #1,3/15/2019,20,188,45,0,0,,,,
Rhodes #1,3/15/2019,10,0,8,0,0,,,,
Terrell #1,3/15/2019,0,0,0,0,0,Installing New Dehy today     Well SHUT IN,,,
Thalmann #1,3/15/2019,2,60,0,10,10,,,,
Vermillion #1,3/15/2019,17,46,13,0,0,,,,
Wayne #1,3/15/2019,0,239,64,0,0,,,,
Wendel Unit #1,3/15/2019,8,0,363,0,0,,,,
